trace,method,beat,budget_ms,solve_ms,timeout,iter,gear,err
traceD,fixed20,752,35.6,227.7,1,8,,1.9787
traceD,fixed20,753,30.2,229.0,1,8,,1.9467
traceD,fixed20,754,32.1,230.8,1,8,,1.9144
traceD,fixed20,755,30.0,229.3,1,8,,1.8818
traceD,fixed20,756,32.4,229.2,1,8,,1.8489
traceD,fixed20,757,35.4,229.3,1,8,,1.8158
traceD,fixed20,758,30.8,229.3,1,8,,1.7825
traceD,fixed20,759,33.2,228.7,1,8,,1.7491
traceD,fixed20,760,33.7,201.4,1,7,,1.7155
traceD,fixed20,761,35.3,201.7,1,7,,1.6817
traceD,fixed20,762,32.4,201.7,1,7,,1.6479
traceD,fixed20,763,33.5,202.2,1,7,,1.6140
traceD,fixed20,764,35.8,202.1,1,7,,1.5801
traceD,fixed20,765,35.2,201.8,1,7,,1.5462
traceD,fixed20,766,32.5,201.9,1,7,,1.5124
traceD,fixed20,767,32.6,202.1,1,7,,1.4787
traceD,fixed20,768,33.6,202.2,1,7,,1.4451
traceD,fixed20,769,32.3,202.6,1,7,,1.4118
traceD,fixed20,770,34.8,201.8,1,7,,1.3787
traceD,fixed20,771,33.1,201.4,1,7,,1.3459
traceD,fixed20,772,34.3,202.5,1,7,,1.3134
traceD,fixed20,773,33.8,203.8,1,7,,1.2815
traceD,fixed20,774,33.9,203.8,1,7,,1.2500
traceD,fixed20,775,35.6,201.2,1,7,,1.2192
traceD,fixed20,776,31.7,201.6,1,7,,1.1891
traceD,fixed20,777,32.6,203.5,1,7,,1.1597
traceD,fixed20,778,31.9,203.6,1,7,,1.1312
traceD,fixed20,779,34.3,202.7,1,7,,1.1037
traceD,fixed20,780,31.4,203.8,1,7,,1.0774
traceD,fixed20,781,30.5,202.2,1,7,,1.0522
traceD,fixed20,782,33.6,201.8,1,7,,1.0284
traceD,fixed20,783,32.0,201.3,1,7,,1.0060
traceD,fixed20,784,30.6,201.2,1,7,,0.9853
traceD,fixed20,785,32.6,202.3,1,7,,0.9663
traceD,fixed20,786,35.6,202.8,1,7,,0.9492
traceD,fixed20,787,34.9,202.2,1,7,,0.9341
traceD,fixed20,788,33.3,201.8,1,7,,0.9212
traceD,fixed20,789,35.3,202.4,1,7,,0.9105
traceD,fixed20,790,34.1,202.7,1,7,,0.9021
traceD,fixed20,791,32.1,202.0,1,7,,0.8962
traceD,fixed20,792,33.8,202.9,1,7,,0.8928
traceD,fixed20,793,31.1,228.6,1,8,,0.8920
traceD,fixed20,794,35.2,202.3,1,7,,0.8937
traceD,fixed20,795,34.0,203.0,1,7,,0.8980
traceD,fixed20,796,33.4,201.7,1,7,,0.9048
traceD,fixed20,797,33.5,201.4,1,7,,0.9141
traceD,fixed20,798,31.6,201.5,1,7,,0.9258
traceD,fixed20,799,33.6,202.2,1,7,,0.9399
traceD,fixed20,800,34.4,203.0,1,7,,0.9561
traceD,fixed20,801,31.9,201.8,1,7,,0.9745
traceD,fixed20,802,32.7,203.2,1,7,,0.9948
traceD,fixed20,803,33.5,203.4,1,7,,1.0170
traceD,fixed20,804,32.1,202.5,1,7,,1.0409
traceD,fixed20,805,34.1,203.2,1,7,,1.0664
traceD,fixed20,806,33.7,201.8,1,7,,1.0934
traceD,fixed20,807,33.1,201.7,1,7,,1.1217
traceD,fixed20,808,32.9,202.1,1,7,,1.1513
traceD,fixed20,809,28.5,201.6,1,7,,1.1819
traceD,fixed20,810,33.7,202.5,1,7,,1.2136
traceD,fixed20,811,32.2,202.5,1,7,,1.2461
traceD,fixed20,812,30.2,201.7,1,7,,1.2795
traceD,fixed20,813,33.1,228.2,1,8,,1.3136
traceD,fixed20,814,35.4,229.7,1,8,,1.3484
traceD,fixed20,815,29.6,231.2,1,8,,1.3838
traceD,fixed20,816,35.7,229.6,1,8,,1.4196
traceD,fixed20,817,34.5,228.9,1,8,,1.4559
traceD,fixed20,818,33.8,228.2,1,8,,1.4926
traceD,fixed20,819,31.6,228.9,1,8,,1.5296
traceD,fixed20,820,33.7,230.5,1,8,,1.5668
traceD,fixed20,821,33.9,233.3,1,8,,1.6043
traceD,fixed20,822,32.3,230.5,1,8,,1.6420
traceD,fixed20,823,31.4,230.2,1,8,,1.6798
traceD,fixed20,824,34.3,229.3,1,8,,1.7177
traceD,fixed20,825,34.7,229.5,1,8,,1.7556
traceD,fixed20,826,30.1,230.6,1,8,,1.7936
traceD,fixed20,827,32.2,229.8,1,8,,1.8315
traceD,fixed20,828,29.8,229.6,1,8,,1.8695
traceD,fixed20,829,32.9,229.7,1,8,,1.9073
traceD,fixed20,830,34.8,229.8,1,8,,1.9450
traceD,fixed20,831,33.4,228.7,1,8,,1.9827
traceD,fixed20,832,32.7,230.3,1,8,,2.0201
traceD,fixed20,833,32.1,231.0,1,8,,2.0574
traceD,fixed20,834,34.1,229.3,1,8,,2.0945
traceD,fixed20,835,31.1,230.6,1,8,,2.1313
traceD,fixed20,836,34.9,232.7,1,8,,2.1679
traceD,fixed20,837,35.6,229.2,1,8,,2.2043
traceD,fixed20,838,31.9,231.4,1,8,,2.2404
traceD,fixed20,839,30.7,228.7,1,8,,2.2761
traceD,fixed20,840,31.7,230.2,1,8,,2.3116
traceD,fixed20,841,35.2,229.1,1,8,,2.3467
traceD,fixed20,842,33.3,231.5,1,8,,2.3814
traceD,fixed20,843,33.4,228.5,1,8,,2.4158
traceD,fixed20,844,29.2,228.3,1,8,,2.4498
traceD,fixed20,845,34.8,228.2,1,8,,2.4834
traceD,fixed20,846,34.3,228.2,1,8,,2.5166
traceD,fixed20,847,33.5,228.4,1,8,,2.5494
traceD,fixed20,848,33.0,229.8,1,8,,2.5817
traceD,fixed20,849,34.3,228.5,1,8,,2.6135
traceD,fixed20,850,33.6,229.0,1,8,,2.6449
traceD,fixed20,851,27.1,230.8,1,8,,2.6758
traceD,fixed20,852,31.1,228.8,1,8,,2.7062
traceD,fixed20,853,34.6,228.5,1,8,,2.7362
traceD,fixed20,854,34.1,228.6,1,8,,2.7655
traceD,fixed20,855,33.7,228.0,1,8,,2.7944
traceD,fixed20,856,33.1,229.8,1,8,,2.8227
traceD,fixed20,857,34.1,228.4,1,8,,2.8505
traceD,fixed20,858,35.0,229.0,1,8,,2.8777
traceD,fixed20,859,28.3,228.8,1,8,,2.9044
traceD,fixed20,860,32.1,230.3,1,8,,2.9304
traceD,fixed20,861,31.5,234.3,1,8,,2.9559
traceD,fixed20,862,31.2,229.4,1,8,,2.9808
traceD,fixed20,863,28.6,231.4,1,8,,3.0051
traceD,fixed20,864,35.6,232.7,1,8,,3.0287
traceD,fixed20,865,30.6,229.8,1,8,,3.0518
traceD,fixed20,866,28.0,229.5,1,8,,3.0742
traceD,fixed20,867,34.0,229.4,1,8,,3.0959
traceD,fixed20,868,35.6,229.9,1,8,,3.1171
traceD,fixed20,869,33.0,229.7,1,8,,3.1375
traceD,fixed20,870,28.7,229.6,1,8,,3.1573
traceD,fixed20,871,30.6,229.6,1,8,,3.1765
traceD,fixed20,872,31.9,229.3,1,8,,3.1950
traceD,fixed20,873,32.3,229.9,1,8,,3.2127
traceD,fixed20,874,32.5,228.8,1,8,,3.2298
traceD,fixed20,875,33.0,229.4,1,8,,3.2463
traceD,fixed20,876,34.7,230.0,1,8,,3.2620
traceD,fixed20,877,36.8,229.6,1,8,,3.2770
traceD,fixed20,878,33.2,230.4,1,8,,3.2913
traceD,fixed20,879,35.3,229.3,1,8,,3.3049
traceD,fixed20,880,30.9,229.0,1,8,,3.3177
traceD,fixed20,881,33.1,230.2,1,8,,3.3299
traceD,fixed20,882,30.8,230.5,1,8,,3.3413
traceD,fixed20,883,33.4,229.8,1,8,,3.3520
traceD,fixed20,884,31.2,230.5,1,8,,3.3620
traceD,fixed20,885,35.6,233.9,1,8,,3.3712
traceD,fixed20,886,33.4,230.7,1,8,,3.3797
traceD,fixed20,887,36.0,229.7,1,8,,3.3874
traceD,fixed20,888,33.4,231.1,1,8,,3.3944
traceD,fixed20,889,33.6,229.9,1,8,,3.4007
traceD,fixed20,890,33.8,230.7,1,8,,3.4062
traceD,fixed20,891,34.2,231.3,1,8,,3.4109
traceD,fixed20,892,39.3,230.7,1,8,,3.4149
traceD,fixed20,893,34.2,231.3,1,8,,3.4181
traceD,fixed20,894,26.3,230.5,1,8,,3.4206
traceD,fixed20,895,32.4,231.2,1,8,,3.4223
traceD,fixed20,896,34.2,230.0,1,8,,3.4233
traceD,fixed20,897,33.0,232.1,1,8,,3.4235
traceD,fixed20,898,35.8,229.9,1,8,,3.4230
traceD,fixed20,899,34.0,230.5,1,8,,3.4216
traceD,fixed20,900,34.0,228.9,1,8,,3.4196
traceD,fixed20,901,35.3,229.4,1,8,,3.4167
traceD,fixed20,902,35.1,229.2,1,8,,3.4131
traceD,fixed20,903,34.0,235.4,1,8,,3.4088
traceD,fixed20,904,33.9,229.8,1,8,,3.4037
traceD,fixed20,905,33.3,230.2,1,8,,3.3978
traceD,fixed20,906,35.5,230.5,1,8,,3.3912
traceD,fixed20,907,30.5,230.3,1,8,,3.3839
traceD,fixed20,908,33.1,230.2,1,8,,3.3758
traceD,fixed20,909,37.4,230.6,1,8,,3.3669
traceD,fixed20,910,32.5,230.6,1,8,,3.3573
traceD,fixed20,911,35.6,229.2,1,8,,3.3470
traceD,fixed20,912,32.9,229.8,1,8,,3.3359
traceD,fixed20,913,35.2,229.3,1,8,,3.3241
traceD,fixed20,914,33.5,230.7,1,8,,3.3116
traceD,fixed20,915,34.9,229.4,1,8,,3.2983
traceD,fixed20,916,35.7,230.4,1,8,,3.2843
traceD,fixed20,917,36.9,229.7,1,8,,3.2697
traceD,fixed20,918,34.7,229.6,1,8,,3.2543
traceD,fixed20,919,31.5,229.3,1,8,,3.2382
traceD,fixed20,920,34.5,230.6,1,8,,3.2214
traceD,fixed20,921,32.6,231.7,1,8,,3.2039
traceD,fixed20,922,34.2,229.6,1,8,,3.1857
traceD,fixed20,923,31.3,229.9,1,8,,3.1669
traceD,fixed20,924,35.0,229.9,1,8,,3.1473
traceD,fixed20,925,33.4,230.4,1,8,,3.1272
traceD,fixed20,926,33.8,229.1,1,8,,3.1063
traceD,fixed20,927,34.3,228.9,1,8,,3.0848
traceD,fixed20,928,29.3,229.5,1,8,,3.0627
traceD,fixed20,929,30.7,229.2,1,8,,3.0399
traceD,fixed20,930,35.1,230.5,1,8,,3.0166
traceD,fixed20,931,29.1,229.4,1,8,,2.9926
traceD,fixed20,932,33.7,231.6,1,8,,2.9680
traceD,fixed20,933,33.3,232.9,1,8,,2.9428
traceD,fixed20,934,35.8,231.2,1,8,,2.9171
traceD,fixed20,935,32.6,231.8,1,8,,2.8907
traceD,fixed20,936,36.4,231.7,1,8,,2.8639
traceD,fixed20,937,34.7,230.0,1,8,,2.8364
traceD,fixed20,938,33.8,230.0,1,8,,2.8085
traceD,fixed20,939,35.0,229.8,1,8,,2.7800
traceD,fixed20,940,32.8,230.2,1,8,,2.7511
traceD,fixed20,941,35.1,228.6,1,8,,2.7216
traceD,fixed20,942,32.0,229.4,1,8,,2.6917
traceD,fixed20,943,34.1,230.1,1,8,,2.6613
traceD,fixed20,944,39.1,229.7,1,8,,2.6305
traceD,fixed20,945,31.7,229.3,1,8,,2.5992
traceD,fixed20,946,33.3,227.8,1,8,,2.5676
traceD,fixed20,947,35.3,229.3,1,8,,2.5356
traceD,fixed20,948,32.0,229.3,1,8,,2.5032
traceD,fixed20,949,32.9,228.4,1,8,,2.4704
traceD,fixed20,950,33.7,229.7,1,8,,2.4374
traceD,fixed20,951,30.3,229.9,1,8,,2.4040
traceD,fixed20,952,34.3,228.7,1,8,,2.3704
traceD,fixed20,953,33.4,229.1,1,8,,2.3365
traceD,fixed20,954,33.5,228.6,1,8,,2.3024
traceD,fixed20,955,33.9,229.4,1,8,,2.2681
traceD,fixed20,956,33.8,228.1,1,8,,2.2337
traceD,fixed20,957,35.6,231.9,1,8,,2.1991
traceD,fixed20,958,29.6,228.4,1,8,,2.1644
traceD,fixed20,959,34.8,227.9,1,8,,2.1296
traceD,fixed20,960,33.7,228.8,1,8,,2.0948
traceD,fixed20,961,34.2,226.9,1,8,,2.0600
traceD,fixed20,962,37.0,226.7,1,8,,2.0252
traceD,fixed20,963,34.9,226.8,1,8,,1.9906
traceD,fixed20,964,32.0,227.2,1,8,,1.9560
traceD,fixed20,965,33.6,226.9,1,8,,1.9216
traceD,fixed20,966,35.4,226.5,1,8,,1.8875
traceD,fixed20,967,34.2,226.2,1,8,,1.8536
traceD,fixed20,968,35.1,201.1,1,7,,1.8201
traceD,fixed20,969,35.3,201.3,1,7,,1.7870
traceD,fixed20,970,33.5,200.4,1,7,,1.7543
traceD,fixed20,971,34.6,200.4,1,7,,1.7221
traceD,fixed20,972,30.4,201.4,1,7,,1.6905
traceD,fixed20,973,37.2,200.8,1,7,,1.6596
traceD,fixed20,974,30.0,203.3,1,7,,1.6294
traceD,fixed20,975,32.8,200.9,1,7,,1.6001
traceD,fixed20,976,32.0,202.2,1,7,,1.5716
traceD,fixed20,977,33.1,201.4,1,7,,1.5441
traceD,fixed20,978,32.5,202.8,1,7,,1.5176
traceD,fixed20,979,31.9,203.0,1,7,,1.4924
traceD,fixed20,980,32.8,201.6,1,7,,1.4683
traceD,fixed20,981,31.3,203.1,1,7,,1.4457
traceD,fixed20,982,32.8,202.4,1,7,,1.4244
traceD,fixed20,983,30.9,202.5,1,7,,1.4047
traceD,fixed20,984,29.7,202.8,1,7,,1.3866
traceD,fixed20,985,33.7,202.7,1,7,,1.3703
traceD,fixed20,986,35.6,202.0,1,7,,1.3557
traceD,fixed20,987,29.8,201.7,1,7,,1.3431
traceD,fixed20,988,33.6,201.4,1,7,,1.3324
traceD,fixed20,989,32.7,202.8,1,7,,1.3237
traceD,fixed20,990,31.8,202.1,1,7,,1.3172
traceD,fixed20,991,34.5,202.4,1,7,,1.3127
traceD,fixed20,992,33.9,202.2,1,7,,1.3105
traceD,fixed20,993,34.5,203.8,1,7,,1.3104
traceD,fixed20,994,107.9,202.7,1,7,,1.3126
traceD,fixed20,995,209.5,201.1,0,7,,1.2829
traceD,fixed20,996,209.5,229.0,1,8,,1.1675
traceD,fixed20,997,209.5,231.6,1,8,,0.9511
traceD,fixed20,998,209.5,234.7,1,8,,0.5994
traceD,fixed20,999,209.5,213.6,1,7,,0.1641
traceD,bsf,0,35.6,1901.9,1,7,,1.6012
traceD,bsf,1,30.0,230.7,1,8,,1.5013
traceD,bsf,2,33.2,234.0,1,8,,1.2939
traceD,bsf,3,35.7,230.9,1,8,,1.0112
traceD,bsf,4,31.3,233.1,1,8,,0.7134
traceD,bsf,5,30.5,232.4,1,8,,0.4993
traceD,bsf,6,31.2,229.5,1,8,,0.3690
traceD,bsf,7,33.4,200.6,1,7,,0.2613
traceD,bsf,8,31.2,229.6,1,8,,0.1727
traceD,bsf,9,34.1,226.6,1,8,,0.1234
traceD,bsf,10,33.1,228.8,1,8,,0.0942
traceD,bsf,11,34.2,148.7,1,5,,0.0760
traceD,bsf,12,34.0,229.8,1,8,,0.0638
traceD,bsf,13,30.9,148.3,1,5,,0.0523
traceD,bsf,14,30.2,225.6,1,8,,0.0486
traceD,bsf,15,37.1,174.0,1,6,,0.0572
traceD,bsf,16,29.5,173.6,1,6,,0.0631
traceD,bsf,17,35.2,174.2,1,6,,0.0560
traceD,bsf,18,33.7,174.3,1,6,,0.0476
traceD,bsf,19,30.8,228.1,1,8,,0.0488
traceD,bsf,20,33.0,149.1,1,5,,0.0544
traceD,bsf,21,35.1,150.3,1,5,,0.0533
traceD,bsf,22,28.8,148.0,1,5,,0.0465
traceD,bsf,23,29.0,174.5,1,6,,0.0438
traceD,bsf,24,31.1,148.2,1,5,,0.0478
traceD,bsf,25,34.6,147.0,1,5,,0.0510
traceD,bsf,26,30.2,147.0,1,5,,0.0487
traceD,bsf,27,32.9,148.0,1,5,,0.0452
traceD,bsf,28,35.5,148.1,1,5,,0.0458
traceD,bsf,29,33.5,122.2,1,4,,0.0490
traceD,bsf,30,31.8,122.2,1,4,,0.0496
traceD,bsf,31,31.1,121.9,1,4,,0.0473
traceD,bsf,32,33.9,121.2,1,4,,0.0459
traceD,bsf,33,35.6,121.4,1,4,,0.0474
traceD,bsf,34,30.8,120.9,1,4,,0.0489
traceD,bsf,35,31.1,122.0,1,4,,0.0483
traceD,bsf,36,34.7,120.4,1,4,,0.0468
traceD,bsf,37,30.6,121.6,1,4,,0.0468
traceD,bsf,38,33.4,121.5,1,4,,0.0480
traceD,bsf,39,34.0,121.2,1,4,,0.0484
traceD,bsf,40,31.1,121.3,1,4,,0.0476
traceD,bsf,41,34.3,121.3,1,4,,0.0470
traceD,bsf,42,35.6,120.9,1,4,,0.0474
traceD,bsf,43,34.8,120.5,1,4,,0.0480
traceD,bsf,44,34.9,120.9,1,4,,0.0479
traceD,bsf,45,33.1,123.3,1,4,,0.0474
traceD,bsf,46,34.0,123.8,1,4,,0.0473
traceD,bsf,47,30.5,122.2,1,4,,0.0477
traceD,bsf,48,31.3,122.0,1,4,,0.0479
traceD,bsf,49,34.9,120.9,1,4,,0.0477
traceD,bsf,50,34.2,121.8,1,4,,0.0474
traceD,bsf,51,35.4,122.2,1,4,,0.0475
traceD,bsf,52,35.5,122.3,1,4,,0.0477
traceD,bsf,53,35.0,121.4,1,4,,0.0477
traceD,bsf,54,33.5,121.6,1,4,,0.0476
traceD,bsf,55,35.7,122.1,1,4,,0.0475
traceD,bsf,56,30.6,119.9,1,4,,0.0476
traceD,bsf,57,34.6,122.3,1,4,,0.0477
traceD,bsf,58,30.5,122.0,1,4,,0.0476
traceD,bsf,59,32.6,121.0,1,4,,0.0476
traceD,bsf,60,35.0,120.7,1,4,,0.0476
traceD,bsf,61,33.5,122.6,1,4,,0.0476
traceD,bsf,62,32.7,122.1,1,4,,0.0477
traceD,bsf,63,34.6,121.3,1,4,,0.0476
traceD,bsf,64,34.7,121.5,1,4,,0.0476
traceD,bsf,65,35.1,121.2,1,4,,0.0476
traceD,bsf,66,35.6,121.5,1,4,,0.0476
traceD,bsf,67,28.4,122.2,1,4,,0.0476
traceD,bsf,68,31.0,121.1,1,4,,0.0476
traceD,bsf,69,29.7,122.1,1,4,,0.0476
traceD,bsf,70,34.2,121.7,1,4,,0.0476
traceD,bsf,71,34.2,121.4,1,4,,0.0476
traceD,bsf,72,37.2,121.2,1,4,,0.0476
traceD,bsf,73,29.0,120.7,1,4,,0.0476
traceD,bsf,74,33.5,121.3,1,4,,0.0476
traceD,bsf,75,34.8,121.3,1,4,,0.0476
traceD,bsf,76,35.8,121.5,1,4,,0.0476
traceD,bsf,77,31.3,120.9,1,4,,0.0476
traceD,bsf,78,33.9,121.1,1,4,,0.0476
traceD,bsf,79,30.1,120.6,1,4,,0.0476
traceD,bsf,80,33.1,121.1,1,4,,0.0476
traceD,bsf,81,34.6,122.4,1,4,,0.0476
traceD,bsf,82,33.9,120.6,1,4,,0.0476
traceD,bsf,83,35.4,120.8,1,4,,0.0476
traceD,bsf,84,34.2,120.7,1,4,,0.0476
traceD,bsf,85,34.6,121.0,1,4,,0.0476
traceD,bsf,86,34.0,121.4,1,4,,0.0476
traceD,bsf,87,34.1,121.6,1,4,,0.0476
traceD,bsf,88,34.7,121.8,1,4,,0.0476
traceD,bsf,89,32.6,121.3,1,4,,0.0476
traceD,bsf,90,27.0,121.5,1,4,,0.0476
traceD,bsf,91,33.6,121.7,1,4,,0.0476
traceD,bsf,92,34.3,121.8,1,4,,0.0476
traceD,bsf,93,35.6,122.2,1,4,,0.0476
traceD,bsf,94,33.7,120.5,1,4,,0.0476
traceD,bsf,95,35.3,121.3,1,4,,0.0476
traceD,bsf,96,34.8,121.5,1,4,,0.0476
traceD,bsf,97,33.8,121.6,1,4,,0.0476
traceD,bsf,98,34.1,121.5,1,4,,0.0476
traceD,bsf,99,34.0,121.7,1,4,,0.0476
traceD,bsf,100,33.7,122.0,1,4,,0.0476
traceD,bsf,101,33.7,120.6,1,4,,0.0476
traceD,bsf,102,34.7,121.2,1,4,,0.0476
traceD,bsf,103,34.9,123.4,1,4,,0.0476
traceD,bsf,104,34.6,120.1,1,4,,0.0476
traceD,bsf,105,35.8,120.9,1,4,,0.0476
traceD,bsf,106,32.9,120.6,1,4,,0.0476
traceD,bsf,107,35.6,121.7,1,4,,0.0476
traceD,bsf,108,35.4,120.7,1,4,,0.0476
traceD,bsf,109,34.6,120.9,1,4,,0.0476
traceD,bsf,110,35.6,121.2,1,4,,0.0476
traceD,bsf,111,35.3,120.9,1,4,,0.0476
traceD,bsf,112,33.4,123.2,1,4,,0.0476
traceD,bsf,113,35.5,122.7,1,4,,0.0476
traceD,bsf,114,34.6,120.7,1,4,,0.0476
traceD,bsf,115,34.9,120.4,1,4,,0.0476
traceD,bsf,116,34.6,121.4,1,4,,0.0476
traceD,bsf,117,34.8,120.7,1,4,,0.0476
traceD,bsf,118,35.7,120.5,1,4,,0.0476
traceD,bsf,119,33.7,120.9,1,4,,0.0476
traceD,bsf,120,31.4,121.7,1,4,,0.0476
traceD,bsf,121,35.9,120.7,1,4,,0.0476
traceD,bsf,122,30.8,120.8,1,4,,0.0476
traceD,bsf,123,33.9,122.2,1,4,,0.0476
traceD,bsf,124,33.3,120.4,1,4,,0.0476
traceD,bsf,125,32.0,121.5,1,4,,0.0476
traceD,bsf,126,28.5,121.9,1,4,,0.0476
traceD,bsf,127,31.4,121.5,1,4,,0.0476
traceD,bsf,128,34.6,121.6,1,4,,0.0476
traceD,bsf,129,33.7,120.9,1,4,,0.0476
traceD,bsf,130,31.4,120.3,1,4,,0.0476
traceD,bsf,131,35.0,120.2,1,4,,0.0476
traceD,bsf,132,29.8,120.1,1,4,,0.0476
traceD,bsf,133,33.1,120.1,1,4,,0.0476
traceD,bsf,134,31.5,120.1,1,4,,0.0476
traceD,bsf,135,32.4,120.0,1,4,,0.0476
traceD,bsf,136,33.8,119.9,1,4,,0.0476
traceD,bsf,137,30.2,120.3,1,4,,0.0476
traceD,bsf,138,33.4,120.2,1,4,,0.0476
traceD,bsf,139,33.7,119.8,1,4,,0.0476
traceD,bsf,140,34.6,121.2,1,4,,0.0476
traceD,bsf,141,33.7,120.4,1,4,,0.0476
traceD,bsf,142,33.4,119.8,1,4,,0.0476
traceD,bsf,143,33.7,120.8,1,4,,0.0476
traceD,bsf,144,35.5,120.9,1,4,,0.0476
traceD,bsf,145,33.9,120.8,1,4,,0.0476
traceD,bsf,146,34.5,120.3,1,4,,0.0476
traceD,bsf,147,35.9,120.0,1,4,,0.0476
traceD,bsf,148,32.9,121.2,1,4,,0.0476
traceD,bsf,149,35.5,120.5,1,4,,0.0476
traceD,bsf,150,34.6,120.6,1,4,,0.0476
traceD,bsf,151,33.3,121.3,1,4,,0.0476
traceD,bsf,152,36.6,121.3,1,4,,0.0476
traceD,bsf,153,30.8,121.6,1,4,,0.0476
traceD,bsf,154,28.8,121.3,1,4,,0.0476
traceD,bsf,155,34.3,121.0,1,4,,0.0476
traceD,bsf,156,34.7,121.4,1,4,,0.0476
traceD,bsf,157,36.1,121.0,1,4,,0.0476
traceD,bsf,158,32.4,120.2,1,4,,0.0476
traceD,bsf,159,35.4,121.2,1,4,,0.0476
traceD,bsf,160,33.2,121.4,1,4,,0.0476
traceD,bsf,161,30.4,120.7,1,4,,0.0476
traceD,bsf,162,33.5,121.2,1,4,,0.0476
traceD,bsf,163,31.0,120.8,1,4,,0.0476
traceD,bsf,164,34.3,121.3,1,4,,0.0476
traceD,bsf,165,35.3,120.8,1,4,,0.0476
traceD,bsf,166,34.6,121.7,1,4,,0.0476
traceD,bsf,167,35.3,121.5,1,4,,0.0476
traceD,bsf,168,34.0,122.8,1,4,,0.0476
traceD,bsf,169,31.5,122.3,1,4,,0.0476
traceD,bsf,170,33.5,121.6,1,4,,0.0476
traceD,bsf,171,35.7,121.9,1,4,,0.0476
traceD,bsf,172,30.0,121.2,1,4,,0.0476
traceD,bsf,173,34.7,121.7,1,4,,0.0476
traceD,bsf,174,29.2,122.0,1,4,,0.0476
traceD,bsf,175,35.3,122.4,1,4,,0.0476
traceD,bsf,176,32.4,122.5,1,4,,0.0476
traceD,bsf,177,32.5,122.4,1,4,,0.0476
traceD,bsf,178,34.9,121.8,1,4,,0.0476
traceD,bsf,179,32.4,121.8,1,4,,0.0476
traceD,bsf,180,34.5,121.5,1,4,,0.0476
traceD,bsf,181,32.7,121.5,1,4,,0.0476
traceD,bsf,182,34.4,121.3,1,4,,0.0476
traceD,bsf,183,31.9,121.8,1,4,,0.0476
traceD,bsf,184,32.2,121.5,1,4,,0.0476
traceD,bsf,185,34.6,121.6,1,4,,0.0476
traceD,bsf,186,30.8,123.2,1,4,,0.0476
traceD,bsf,187,32.0,121.1,1,4,,0.0476
traceD,bsf,188,32.2,122.4,1,4,,0.0476
traceD,bsf,189,33.6,122.3,1,4,,0.0476
traceD,bsf,190,36.3,121.9,1,4,,0.0476
traceD,bsf,191,34.8,121.8,1,4,,0.0476
traceD,bsf,192,35.1,122.5,1,4,,0.0476
traceD,bsf,193,33.8,122.3,1,4,,0.0476
traceD,bsf,194,28.8,122.0,1,4,,0.0476
traceD,bsf,195,33.4,122.1,1,4,,0.0476
traceD,bsf,196,33.9,121.8,1,4,,0.0476
traceD,bsf,197,35.6,121.4,1,4,,0.0476
traceD,bsf,198,35.6,121.0,1,4,,0.0476
traceD,bsf,199,33.2,121.2,1,4,,0.0476
traceD,bsf,200,35.3,122.1,1,4,,0.0476
traceD,bsf,201,35.0,122.0,1,4,,0.0476
traceD,bsf,202,34.1,122.3,1,4,,0.0476
traceD,bsf,203,35.6,123.5,1,4,,0.0476
traceD,bsf,204,33.9,120.6,1,4,,0.0476
traceD,bsf,205,35.6,122.1,1,4,,0.0476
traceD,bsf,206,33.4,122.1,1,4,,0.0476
traceD,bsf,207,35.6,121.8,1,4,,0.0476
traceD,bsf,208,30.8,123.8,1,4,,0.0476
traceD,bsf,209,34.6,124.0,1,4,,0.0476
traceD,bsf,210,32.6,124.1,1,4,,0.0476
traceD,bsf,211,34.2,122.0,1,4,,0.0476
traceD,bsf,212,31.5,121.9,1,4,,0.0476
traceD,bsf,213,34.9,121.5,1,4,,0.0476
traceD,bsf,214,35.6,122.6,1,4,,0.0476
traceD,bsf,215,30.2,121.5,1,4,,0.0476
traceD,bsf,216,40.5,121.7,1,4,,0.0476
traceD,bsf,217,29.4,121.3,1,4,,0.0476
traceD,bsf,218,33.0,121.5,1,4,,0.0476
traceD,bsf,219,35.3,121.3,1,4,,0.0476
traceD,bsf,220,31.7,121.7,1,4,,0.0476
traceD,bsf,221,29.5,121.8,1,4,,0.0476
traceD,bsf,222,36.2,121.5,1,4,,0.0476
traceD,bsf,223,32.0,121.6,1,4,,0.0476
traceD,bsf,224,32.5,121.3,1,4,,0.0476
traceD,bsf,225,34.1,122.3,1,4,,0.0476
traceD,bsf,226,35.2,121.4,1,4,,0.0476
traceD,bsf,227,32.6,122.1,1,4,,0.0476
traceD,bsf,228,36.7,122.4,1,4,,0.0476
traceD,bsf,229,29.7,121.3,1,4,,0.0476
traceD,bsf,230,34.6,121.2,1,4,,0.0476
traceD,bsf,231,33.2,120.5,1,4,,0.0476
traceD,bsf,232,29.6,121.3,1,4,,0.0476
traceD,bsf,233,34.4,121.6,1,4,,0.0476
traceD,bsf,234,34.3,121.2,1,4,,0.0476
traceD,bsf,235,35.4,121.8,1,4,,0.0476
traceD,bsf,236,36.5,121.6,1,4,,0.0476
traceD,bsf,237,27.3,122.0,1,4,,0.0476
traceD,bsf,238,36.0,121.3,1,4,,0.0476
traceD,bsf,239,30.9,121.5,1,4,,0.0476
traceD,bsf,240,32.5,121.5,1,4,,0.0476
